Title,Type,Genres,Release Year,IMDB Average Rating,Available Countries
28 Weeks Later,movie,"Horror, Sci-Fi",2007,6.9,US
Chicago,movie,"Comedy, Crime, Musical",2002,7.2,"AU, US"
The Holiday,movie,"Comedy, Romance",2006,7.0,AU
School of Rock,movie,"Comedy, Music",2003,7.2,"AT, CH, DE, FR, GB, IE, IT, US"
What's Eating Gilbert Grape,movie,Drama,1993,7.7,AU
Bring It On,movie,"Comedy, Romance, Sport",2000,6.1,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Primal Fear,movie,"Crime, Drama, Mystery",1996,7.7,"AT, CH, DE, FR, GB, IE, IT, US"
A Shot in the Dark,movie,"Comedy, Crime, Mystery",1964,7.3,"CL, CO, MX"
Meet the Parents,movie,"Comedy, Romance",2000,7.0,"AT, AU, CH, DE, FR, GB, IE, IT"
Cape Fear,movie,"Crime, Thriller",1991,7.3,AU
The Double Life of Véronique,movie,"Drama, Fantasy, Music",1991,7.7,DE
Still Crazy,movie,"Comedy, Drama, Music",1998,7.0,AU
Hitman,movie,"Action, Crime, Thriller",2007,6.2,US
Liar Liar,movie,"Comedy, Fantasy",1997,6.9,AU
Jules and Jim,movie,"Drama, Romance",1962,7.7,"DE, GB"
Mississippi Burning,movie,"Crime, Drama, Mystery",1988,7.8,"BR, DE"
The Island,movie,"Action, Sci-Fi, Thriller",2005,6.8,US
Bedazzled,movie,"Comedy, Fantasy",2000,6.1,DE
Speed 2: Cruise Control,movie,"Action, Adventure, Crime",1997,4.0,US
Forces of Nature,movie,"Comedy, Romance",1999,5.5,"AT, CH, DE, FR, GB, IE, IT"
The Net,movie,"Action, Crime, Drama",1995,6.0,US
Freedom Writers,movie,"Biography, Crime, Drama",2007,7.6,"AT, CH, DE, FR, GB, IE, IT, US"
Bill & Ted's Bogus Journey,movie,"Adventure, Comedy, Fantasy",1991,6.3,"CL, CO, MX"
The Legend of Zorro,movie,"Action, Adventure, Romance",2005,6.0,US
Small Change,movie,"Comedy, Drama",1976,7.6,US
March of the Penguins,movie,"Documentary, Family",2005,7.5,DE
The Hunt for Red October,movie,"Action, Adventure, Thriller",1990,7.5,"AT, CA, CH, DE, FR, GB, IE, IT"
Ray,movie,"Biography, Drama, Music",2004,7.7,US
Little Buddha,movie,Drama,1993,6.1,DE
Hostel,movie,Horror,2005,5.9,US
Hostel: Part II,movie,Horror,2007,5.5,US
Copycat,movie,"Drama, Mystery, Thriller",1995,6.6,"DE, US"
The Last Metro,movie,"Drama, Romance, War",1980,7.3,"DE, GB"
The Soft Skin,movie,"Drama, Romance",1964,7.5,"DE, GB"
Bird on a Wire,movie,"Action, Comedy, Crime",1990,6.0,AU
Inland Empire,movie,"Drama, Fantasy, Mystery",2006,6.8,DE
The Mummy Returns,movie,"Action, Adventure, Fantasy",2001,6.4,AU
The Mummy: Tomb of the Dragon Emperor,movie,"Action, Adventure, Fantasy",2008,5.2,AU
An Inconvenient Truth,movie,Documentary,2006,7.4,IT
May Fools,movie,"Comedy, Romance",1990,7.2,DE
Footloose,movie,"Drama, Music, Romance",1984,6.6,"AT, CA, CH, DE, FR, GB, IE, IT, US"
La Cérémonie,movie,"Crime, Drama, Thriller",1995,7.5,DE
Angel,movie,"Action, Crime, Thriller",1983,5.8,CA
The Rules of Attraction,movie,"Comedy, Drama, Romance",2002,6.6,IN
Shoot the Piano Player,movie,"Crime, Drama, Thriller",1960,7.4,DE
Over the Top,movie,"Action, Drama, Sport",1987,5.8,"BR, CL, CO, MX"
Entrapment,movie,"Action, Crime, Romance",1999,6.3,DE
World Trade Center,movie,"Drama, History, Thriller",2006,6.0,"AT, CH, DE, FR, GB, IE, IT, US"
Transformers,movie,"Action, Adventure, Sci-Fi",2007,7.1,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Fantomas Unleashed,movie,"Adventure, Comedy, Crime",1965,6.8,DE
Fantomas,movie,"Adventure, Comedy, Crime",1964,6.9,DE
Fantomas vs. Scotland Yard,movie,"Adventure, Comedy, Crime",1967,6.7,DE
Red Dawn,movie,"Action, Drama, Thriller",1984,6.3,"BR, CL, CO, MX"
The Karate Kid,movie,"Action, Drama, Family",1984,7.3,US
Children of a Lesser God,movie,"Drama, Romance",1986,7.2,"AT, CH, DE, FR, GB, IE, IT"
Traffic,movie,"Crime, Drama, Thriller",2000,7.6,"IN, US"
Open Your Eyes,movie,"Drama, Mystery, Sci-Fi",1997,7.7,IN
Vanilla Sky,movie,"Fantasy, Mystery, Romance",2001,6.9,"AT, CH, DE, FR, GB, IE, IT, US"
Away from Her,movie,Drama,2006,7.5,CA
Crime of Passion,movie,"Crime, Drama, Film-Noir",1956,6.4,US
Hulk,movie,"Action, Sci-Fi",2003,5.6,"AU, US"
The Others,movie,"Horror, Mystery, Thriller",2001,7.6,"BR, CA, CL, CO, MX, US"
An Unfinished Life,movie,"Drama, Family, Romance",2005,7.0,CA
Crank,movie,"Action, Crime, Thriller",2006,6.9,"BR, CL, CO, IN, MX"
Zodiac,movie,"Crime, Drama, Mystery",2007,7.7,"CA, US"
The Elephant Man,movie,"Biography, Drama",1980,8.2,DE
Gerry,movie,"Adventure, Drama, Mystery",2002,6.0,DE
Enough,movie,"Crime, Drama, Thriller",2002,5.8,US
8 Women,movie,"Comedy, Crime, Musical",2002,7.0,"AT, CH, DE, FR"
Alexander,movie,"Action, Biography, Drama",2004,5.6,IN
Fools Rush In,movie,"Comedy, Drama, Romance",1997,6.1,US
Bandidas,movie,"Action, Comedy, Crime",2006,5.7,IN
The Constant Gardener,movie,"Drama, Mystery, Romance",2005,7.3,DE
A Mighty Heart,movie,"Biography, Drama, History",2007,6.6,"AT, CH, DE, FR, GB, IE, IT"
My Blueberry Nights,movie,"Drama, Romance",2007,6.6,DE
Death Proof,movie,"Drama, Thriller",2007,7.0,"BR, CL, CO, MX, US"
Planet Terror,movie,"Action, Comedy, Horror",2007,7.0,"BR, CL, CO, MX, US"
"Aguirre, the Wrath of God",movie,"Action, Adventure, Biography",1972,7.8,"DE, GB"
We Own the Night,movie,"Crime, Drama, Thriller",2007,6.8,US
"4 Months, 3 Weeks and 2 Days",movie,Drama,2007,7.9,US
Persepolis,movie,"Animation, Biography, Drama",2007,8.0,DE
Hard Target,movie,"Action, Crime, Thriller",1993,6.2,AU
Hostage,movie,"Action, Crime, Drama",2005,6.5,US
Moonstruck,movie,"Comedy, Drama, Romance",1987,7.2,BR
Along Came a Spider,movie,"Crime, Drama, Mystery",2001,6.4,"AT, CH, DE, FR, GB, IE, US"
The Gift,movie,"Drama, Fantasy, Horror",2000,6.7,US
Pusher,movie,"Crime, Thriller",1996,7.3,GB
Romeo Is Bleeding,movie,"Crime, Drama, Romance",1993,6.5,"BR, CL, CO, MX"
Cutaway,movie,"Action, Crime",2000,5.2,US
Desert Saints,movie,"Action, Romance, Thriller",2002,6.0,US
The Last Castle,movie,"Action, Drama, Thriller",2001,6.9,"AT, CH, DE, FR, GB, IE, IT"
Solar Crisis,movie,"Sci-Fi, Thriller",1990,4.1,US
American Pie,movie,Comedy,1999,7.0,AU
The Breakfast Club,movie,"Comedy, Drama",1985,7.8,AU
Days of Thunder,movie,"Action, Drama, Sport",1990,6.1,US
"Me, Myself & Irene",movie,Comedy,2000,6.6,US
Kiss of the Dragon,movie,"Action, Crime, Thriller",2001,6.6,IN
Cop Land,movie,"Crime, Drama, Thriller",1997,7.0,"AT, AU, CH, DE, FR, GB, IE, IT, US"
The Cotton Club,movie,"Crime, Drama, Music",1984,6.5,US
Reindeer Games,movie,"Action, Crime, Thriller",2000,5.8,US
Breakdown,movie,"Crime, Drama, Mystery",1997,7.0,"AT, CH, DE, FR, GB, IE, IT"
Stargate,movie,"Action, Adventure, Sci-Fi",1994,7.0,"BR, CL, CO, MX"
Liberty Stands Still,movie,"Action, Drama, Thriller",2002,5.7,US
Wet Hot American Summer,movie,"Comedy, Romance",2001,6.5,US
16 Blocks,movie,"Action, Drama, Thriller",2006,6.6,"AR, BR, CL, CO, MX"
The Legend of Paul and Paula,movie,"Comedy, Drama, Romance",1973,6.8,DE
Malice,movie,"Crime, Mystery, Thriller",1993,6.5,"BR, CL, CO, MX"
Unfaithful,movie,"Drama, Romance, Thriller",2002,6.7,"DE, US"
Eastern Promises,movie,"Crime, Drama, Thriller",2007,7.6,US
Veronika Voss,movie,Drama,1982,7.6,DE
Stardust,movie,"Adventure, Fantasy, Romance",2007,7.6,"AT, CH, DE, FR, GB, IE, IT"
The General's Daughter,movie,"Crime, Drama, Mystery",1999,6.4,US
Cold Mountain,movie,"Adventure, Drama, Romance",2003,7.2,"AT, CH, DE, FR, GB, IE, IT"
Clerks II,movie,Comedy,2006,7.3,IN
The Light,movie,"Drama, Romance",2004,7.0,DE
Prime,movie,"Comedy, Drama, Romance",2005,6.2,US
The Dust Factory,movie,"Drama, Family, Fantasy",2004,5.8,US
Married to the Mob,movie,"Comedy, Crime, Romance",1988,6.2,"BR, CL, CO, MX"
Field of Dreams,movie,"Drama, Family, Fantasy",1989,7.5,AU
10 Items or Less,movie,"Comedy, Drama",2006,6.5,US
The Bear,movie,"Adventure, Drama, Family",1988,7.7,DE
The Greatest Story Ever Told,movie,"Biography, Drama, History",1965,6.6,"CL, CO, MX"
Joint Security Area,movie,"Action, Drama, Thriller",2000,7.7,"DE, GB"
Harley Davidson and the Marlboro Man,movie,"Action, Crime, Drama",1991,6.1,"BR, CL, CO, MX"
Confidentially Yours,movie,"Comedy, Crime, Mystery",1983,7.2,DE
Belle Epoque,movie,"Comedy, Drama, Romance",1992,7.1,DE
The Princess Bride,movie,"Adventure, Comedy, Family",1987,8.0,"BR, CL, CO, MX"
The Bourne Identity,movie,"Action, Mystery, Thriller",2002,7.8,AU
The Bourne Supremacy,movie,"Action, Thriller",2004,7.7,"AU, US"
The Bourne Ultimatum,movie,"Action, Mystery, Thriller",2007,8.0,"AU, US"
Nobody Knows,movie,Drama,2004,8.0,"GB, US"
Spanglish,movie,"Comedy, Drama, Romance",2004,6.4,US
Zazie in the Metro,movie,"Comedy, Fantasy",1960,6.9,DE
Time to Leave,movie,Drama,2005,7.1,DE
Code 46,movie,"Drama, Romance, Sci-Fi",2003,6.1,GB
"Planes, Trains & Automobiles",movie,"Comedy, Drama",1987,7.6,"AT, CH, DE, FR, GB, IE, IT, US"
Uncle Buck,movie,Comedy,1989,7.1,AU
Return to Me,movie,"Comedy, Drama, Romance",2000,7.0,BR
An Officer and a Gentleman,movie,"Drama, Romance",1982,7.1,"AT, CA, CH, DE, FR, GB, IE, IT"
The Mothman Prophecies,movie,"Drama, Horror, Mystery",2002,6.4,US
Heathers,movie,"Comedy, Crime",1988,7.1,AU
The Game,movie,"Drama, Mystery, Thriller",1997,7.7,"AU, FR"
What Lies Beneath,movie,"Drama, Horror, Mystery",2000,6.6,"CA, US"
House of 1000 Corpses,movie,Horror,2003,6.0,CA
The Blair Witch Project,movie,"Horror, Mystery",1999,6.5,"BR, CL, CO, IN, MX, US"
Sleepy Hollow,movie,"Fantasy, Horror, Mystery",1999,7.3,"CA, US"
The Bounty,movie,"Adventure, Drama, History",1984,7.0,"BR, CL, CO, MX"
Ringu,movie,"Horror, Mystery",1998,7.2,"CA, FR, US"
Evan Almighty,movie,"Comedy, Family, Fantasy",2007,5.4,US
Indochine,movie,"Drama, Romance, War",1992,7.0,DE
Naked Lunch,movie,"Drama, Mystery",1991,6.9,DE
Journey to Italy,movie,"Drama, Romance",1954,7.3,GB
24 Hour Party People,movie,"Biography, Comedy, Drama",2002,7.3,"BR, CL, CO, MX"
40 Days and 40 Nights,movie,"Comedy, Romance",2002,5.6,AU
Addams Family Values,movie,"Comedy, Fantasy",1993,6.8,"AT, AU, CH, DE, FR, GB, IE, IT, US"
"The Adventures of Priscilla, Queen of the Desert",movie,"Comedy, Music",1994,7.5,"BR, CL, CO, MX"
The Lovers on the Bridge,movie,"Drama, Romance",1991,7.6,"AT, CH, DE, FR"
American Pie 2,movie,Comedy,2001,6.4,AU
Pierrot le Fou,movie,"Crime, Drama, Romance",1965,7.4,DE
Pitch Black,movie,"Horror, Sci-Fi, Thriller",2000,7.0,"AU, US"
Reality Bites,movie,"Comedy, Drama, Romance",1994,6.6,AU
The Chronicles of Riddick,movie,"Action, Adventure, Sci-Fi",2004,6.6,"AU, US"
The Chronicles of Riddick: Dark Fury,movie,"Action, Animation, Sci-Fi",2004,6.5,US
Identity,movie,"Mystery, Thriller",2003,7.3,US
Claire's Knee,movie,"Drama, Romance",1970,7.5,DE
A Good Marriage,movie,"Comedy, Drama, Romance",1982,7.0,DE
Backdraft,movie,"Action, Drama, Mystery",1991,6.7,AU
The First Wives Club,movie,Comedy,1996,6.4,"AT, AU, CH, DE, FR, GB, IE, IT, US"
Ghostbusters II,movie,"Action, Comedy, Fantasy",1989,6.6,US
The Trial,movie,"Drama, Mystery, Thriller",1962,7.6,DE
1408,movie,"Fantasy, Horror, Mystery",2007,6.8,"BR, CL, CO, IN, MX"
Flesh for Frankenstein,movie,"Horror, Sci-Fi",1973,5.8,CA
Frankenstein,movie,"Crime, Horror, Mystery",2004,4.5,US
Modern Times,movie,"Comedy, Drama, Romance",1936,8.5,DE
Red River,movie,"Drama, Western",1948,7.7,BR
The Night of the Hunter,movie,"Crime, Drama, Film-Noir",1955,8.0,"BR, CL, CO, MX"
Gangs of New York,movie,"Crime, Drama",2002,7.5,US
Bandits,movie,"Comedy, Crime, Drama",2001,6.5,BR
Beavis and Butt-Head Do America,movie,"Adventure, Animation, Comedy",1996,6.8,"AT, CA, CH, DE, FR, GB, IE, IT, US"
No Telling,movie,Horror,1991,5.7,"CA, US"
The Things of Life,movie,"Drama, Romance",1970,7.4,DE
Cesar & Rosalie,movie,"Drama, Romance",1972,7.3,DE
Mr. Brooks,movie,"Crime, Drama, Mystery",2007,7.3,US
The Train,movie,"Thriller, War",1964,7.8,"CL, CO, MX"
88 Minutes,movie,"Crime, Drama, Mystery",2007,5.9,"AR, BR, CL, CO, MX"
Bagdad Cafe,movie,"Comedy, Drama",1987,7.4,DE
After the Wedding,movie,Drama,2006,7.7,US
I Now Pronounce You Chuck & Larry,movie,"Comedy, Romance",2007,5.9,US
Emma,movie,"Comedy, Drama, Romance",1996,6.6,"AT, CA, CH, DE, FR, GB, IE, IT"
Black Sheep,movie,"Comedy, Horror, Sci-Fi",2006,5.8,US
Girl with a Pearl Earring,movie,"Biography, Drama, Romance",2003,6.9,IT
What's New Pussycat,movie,Comedy,1965,6.1,US
54,movie,"Drama, Music",1998,5.9,US
Flags of Our Fathers,movie,"Action, Adventure, Drama",2006,7.1,US
Onibaba,movie,"Drama, Horror, Thriller",1964,7.9,GB
Throne of Blood,movie,Drama,1957,8.0,GB
Red Beard,movie,Drama,1965,8.3,GB
Ikiru,movie,Drama,1952,8.3,GB
Frankie and Johnny,movie,"Comedy, Drama, Romance",1991,6.7,"AT, CH, DE, FR, GB, IE, IT"
Things We Lost in the Fire,movie,Drama,2007,7.1,US
Team America: World Police,movie,"Action, Comedy",2004,7.2,"AT, CH, DE, FR, GB, IE, IT, US"
Last Year at Marienbad,movie,"Drama, Mystery, Romance",1961,7.6,DE
Law of Desire,movie,"Comedy, Drama, Thriller",1987,7.1,DE
Black Rain,movie,"Action, Crime, Drama",1989,6.6,"AT, CH, DE, FR, GB, IE, IT"
The Transporter,movie,"Action, Crime, Thriller",2002,6.8,US
Road to Perdition,movie,"Crime, Drama, Thriller",2002,7.7,US
Revolutionary Road,movie,"Drama, Romance",2008,7.3,"AT, CH, FR, GB, IE, IT"
Friends,movie,"Drama, Romance",1971,6.5,"AT, CH, DE, FR, GB, IE, IT"
Heyy Babyy,movie,"Comedy, Drama",2007,6.1,IN
Stromboli,movie,Drama,1950,7.2,GB
Murder on the Orient Express,movie,"Crime, Drama, Mystery",1974,7.2,"AU, DE, US"
Death on the Nile,movie,"Crime, Drama, Mystery",1978,7.3,"AU, DE, US"
Evil Under the Sun,movie,"Crime, Drama, Mystery",1982,7.0,"AU, DE, US"
Women on the Verge of a Nervous Breakdown,movie,"Comedy, Drama",1988,7.5,DE
Scream,movie,"Horror, Mystery",1996,7.4,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Scream 2,movie,"Horror, Mystery",1997,6.3,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, VE"
Scream 3,movie,"Horror, Mystery",2000,5.7,"AR, BO, BR, CA, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Scary Movie,movie,Comedy,2000,6.3,AU
Scary Movie 2,movie,"Comedy, Horror",2001,5.4,"AU, US"
Scary Movie 3,movie,Comedy,2003,5.6,AU
Scary Movie V,movie,"Comedy, Horror",2013,3.5,US
The Innocent,movie,"Drama, Romance",1976,7.4,GB
The Final Terror,movie,Horror,1983,5.2,"CA, US"
The Flower of My Secret,movie,"Comedy, Drama",1995,7.0,DE
Atonement,movie,"Drama, Mystery, Romance",2007,7.8,"AU, DE, FR"
Pride & Prejudice,movie,"Drama, Romance",2005,7.8,"AU, DE, FR"
The Kingdom,movie,"Action, Drama, Thriller",2007,7.0,AU
Shall We Dance?,movie,"Comedy, Drama, Music",2004,6.2,"AT, CH, DE, FR, GB, IE, IT"
Seabiscuit,movie,"Drama, History, Sport",2003,7.3,US
Indecent Proposal,movie,"Drama, Romance",1993,6.0,"AT, CH, DE, FR, GB, IE, IT"
Manon of the Spring,movie,Drama,1986,8.0,DE
Diva,movie,"Crime, Music, Thriller",1981,7.1,DE
Friday the 13th,movie,"Horror, Mystery, Thriller",1980,6.4,CA
Arrebato,movie,"Drama, Fantasy, Horror",1979,6.8,"CA, GB, US"
The Executioner,movie,"Comedy, Drama",1963,7.9,"CA, US"
30 Days of Night,movie,"Horror, Thriller",2007,6.6,US
Lions for Lambs,movie,"Crime, Drama, Mystery",2007,6.2,"BR, CL, CO, MX"
Elizabeth: The Golden Age,movie,"Biography, Drama, History",2007,6.8,"AT, CH, DE, FR, US"
Elizabeth,movie,"Biography, Drama, History",1998,7.4,"AU, US"
Conversations with My Gardener,movie,"Comedy, Drama",2007,7.1,"AT, CH, DE, FR"
Hearts of Darkness: A Filmmaker's Apocalypse,movie,Documentary,1991,8.1,DE
Monty Python's the Meaning of Life,movie,"Comedy, Musical",1983,7.5,AU
Lady Vengeance,movie,"Crime, Drama, Thriller",2005,7.5,"DE, GB"
A Tale of Two Sisters,movie,"Drama, Horror, Mystery",2003,7.1,AU
The Machinist,movie,"Drama, Thriller",2004,7.6,US
Orpheus,movie,"Drama, Fantasy, Romance",1950,7.8,"DE, GB"
Michael Clayton,movie,"Crime, Drama, Mystery",2007,7.2,US
Sense and Sensibility,movie,"Drama, Romance",1995,7.7,AU
Mermaids,movie,"Comedy, Drama, Romance",1990,6.7,"BR, CL, CO, MX"
The Discreet Charm of the Bourgeoisie,movie,"Comedy, Drama, Fantasy",1972,7.8,DE
The Sum of All Fears,movie,"Action, Drama, Thriller",2002,6.5,"AT, AU, CA, CH, DE, FR, GB, IE, IT"
Hot Fuzz,movie,"Action, Comedy, Mystery",2007,7.8,US
Die goldene Gans,movie,"Family, Fantasy",1964,6.4,DE
A Gorgeous Girl Like Me,movie,"Comedy, Crime, Drama",1972,6.5,DE
Sympathy for Mr. Vengeance,movie,"Crime, Drama, Thriller",2002,7.5,DE
Daisy Miller,movie,"Comedy, Drama, Romance",1974,6.2,US
Gone Baby Gone,movie,"Crime, Drama, Mystery",2007,7.6,"AT, CH, DE, FR, GB, IE, IT, US"
Runaway Bride,movie,"Comedy, Romance",1999,5.6,"CA, US"
Charade,movie,"Comedy, Mystery, Romance",1963,7.8,"CA, US"
Ghost Dog: The Way of the Samurai,movie,"Crime, Drama",1999,7.5,DE
The Jackal,movie,"Action, Crime, Drama",1997,6.4,US
The Collector,movie,"Comedy, Drama, Romance",1967,7.3,DE
And Then There Were None,movie,"Crime, Drama, Mystery",1945,7.4,DE
Confessions of a Dangerous Mind,movie,"Biography, Comedy, Crime",2002,7.0,US
"Sorry, Haters",movie,"Drama, Thriller",2005,6.2,US
The Fourth Protocol,movie,Thriller,1987,6.5,AU
The Curious Case of Benjamin Button,movie,"Drama, Fantasy, Romance",2008,7.8,"CA, US"
Hang 'Em High,movie,"Drama, Western",1968,7.0,BR
Burn After Reading,movie,"Comedy, Crime, Drama",2008,7.0,AU
Une femme à sa fenêtre,movie,Drama,1976,6.1,DE
Christine,movie,"Comedy, Drama, Romance",1958,6.3,DE
Mimic,movie,"Horror, Sci-Fi",1997,6.0,"AT, CH, DE, FR, GB, IE, IT, US"
Knocked Up,movie,"Comedy, Romance",2007,6.9,AU
Gothika,movie,"Horror, Mystery, Thriller",2003,5.8,US
Love Is the Devil: Study for a Portrait of Francis Bacon,movie,"Biography, Drama, Romance",1998,6.5,"DE, GB"
An American Tail,movie,"Adventure, Animation, Comedy",1986,6.9,AU
American Gangster,movie,"Biography, Crime, Drama",2007,7.8,"AU, US"
The Longest Yard,movie,"Comedy, Crime, Drama",1974,7.1,"AT, CH, DE, FR, GB, IE, IT, US"
Boogie Nights,movie,Drama,1997,7.9,US
Wonderland,movie,"Crime, Drama, Mystery",2003,6.5,"IN, US"
Ashes and Diamonds,movie,"Drama, Romance, War",1958,7.7,GB
Obsession,movie,"Crime, Drama, Romance",1943,7.6,GB
Bicycle Thieves,movie,Drama,1948,8.3,"DE, GB"
3:10 to Yuma,movie,"Action, Crime, Drama",2007,7.6,US
Hercules in New York,movie,"Adventure, Comedy, Fantasy",1970,3.3,"BR, CL, CO, MX"
Two Moon Junction,movie,"Drama, Romance",1988,5.0,"BR, CL, CO, MX"
Chaos,movie,"Action, Crime, Drama",2005,6.4,"CA, IT"
Straight from the Heart,movie,"Comedy, Drama, Musical",1999,7.4,"IN, US"
The Hunting Party,movie,"Adventure, Comedy, Drama",2007,6.8,US
Antropophagus,movie,Horror,1980,5.3,CA
Lisa and the Devil,movie,"Horror, Mystery",1973,6.2,"CA, US"
Baron Blood,movie,Horror,1972,5.9,"CA, US"
A Bay of Blood,movie,"Horror, Mystery, Thriller",1971,6.5,"CA, US"
George and the Dragon,movie,"Action, Adventure, Comedy",2004,5.6,"DE, US"
The Ladykillers,movie,"Comedy, Crime",1955,7.6,DE
My Sister's Keeper,movie,Drama,2002,6.0,US
Finder's Fee,movie,"Drama, Thriller",2001,6.2,US
The Phantom of Liberty,movie,Comedy,1974,7.8,DE
Bee Movie,movie,"Adventure, Animation, Comedy",2007,6.1,AU
Control,movie,"Biography, Drama, Music",2007,7.6,DE
Inn of the Damned,movie,"Crime, Horror, Thriller",1975,4.7,"AU, CA, US"
Sledgehammer,movie,"Horror, Thriller",1983,3.8,CA
Baghead,movie,"Comedy, Drama, Horror",2008,6.0,GB
That Obscure Object of Desire,movie,"Comedy, Drama, Romance",1977,7.8,DE
The Sentinel,movie,"Action, Crime, Thriller",2006,6.1,DE
The Mist,movie,"Horror, Sci-Fi, Thriller",2007,7.1,"BR, CA, CL, CO, MX"
A Bridge Too Far,movie,"Drama, History, War",1977,7.4,"CL, CO, MX"
Le Mans,movie,"Action, Adventure, Drama",1971,6.7,"AT, CH, DE, FR, GB, IE, IT"
Papillon,movie,"Biography, Crime, Drama",1973,8.0,DE
John Rabe,movie,"Biography, Drama, History",2009,7.2,"AT, CH, DE"
Fanny and Alexander,movie,Drama,1982,8.1,GB
Along Came Polly,movie,"Comedy, Romance",2004,6.0,AU
The Family Man,movie,"Comedy, Drama, Fantasy",2000,6.8,"CA, US"
Romeo and Juliet,movie,"Drama, Romance",1968,7.6,"AT, CH, DE, FR, GB, IE, IT"
Charley's Aunt,movie,Comedy,1963,5.1,DE
The Mirror Crack'd,movie,"Crime, Mystery, Thriller",1980,6.2,"AU, DE, US"
The Mexican,movie,"Adventure, Comedy, Drama",2001,6.1,"CA, US"
Carlito's Way,movie,"Crime, Drama, Thriller",1993,7.9,US
Revenge of the Pink Panther,movie,"Comedy, Crime, Mystery",1978,6.6,"CL, CO, MX"
Salvador,movie,"Drama, History, Thriller",1986,7.4,"BR, CL, CO, MX"
Liebestod,movie,Thriller,2000,7.2,DE
Mousehunt,movie,Comedy,1997,6.5,"AT, CH, DE, FR, GB, IE, IT"
Brotherhood of the Wolf,movie,"Action, Adventure, Drama",2001,7.0,CA
Who Finds a Friend Finds a Treasure,movie,"Action, Adventure, Comedy",1981,7.1,DE
Nosferatu the Vampyre,movie,"Drama, Horror",1979,7.4,"CA, DE, GB"
The Jerk,movie,Comedy,1979,7.1,AU
Navajo Joe,movie,"Drama, Western",1966,6.3,US
From Noon Till Three,movie,"Drama, Romance, Western",1976,6.5,US
I Am Legend,movie,"Drama, Horror, Sci-Fi",2007,7.2,CA
Nightwatch,movie,Thriller,1994,7.2,"AU, CA, US"
Talk to Me,movie,"Biography, Drama, History",2007,7.3,US
The Orphanage,movie,"Drama, Horror, Mystery",2007,7.4,FR
Charlie Wilson's War,movie,"Biography, Comedy, Drama",2007,7.0,AU
Schtonk,movie,"Comedy, Crime",1992,7.1,DE
Sabrina,movie,"Comedy, Drama, Romance",1954,7.6,"AT, CH, DE, FR, GB, IE, IT, US"
The Peacemaker,movie,"Action, Drama, Thriller",1997,6.0,"AT, CH, DE, FR, GB, IE, IT, US"
The Ten Commandments,movie,"Adventure, Drama, Family",1956,7.9,"AT, CH, DE, FR, GB, IE, IT"
Failure to Launch,movie,"Comedy, Romance",2006,5.7,"AT, CA, CH, DE, FR, GB, IE, IT"
The Woods,movie,"Horror, Mystery",2006,5.6,"BR, CL, CO, MX"
The 40-Year-Old Virgin,movie,"Comedy, Romance",2005,7.1,AU
The Wedding Date,movie,"Comedy, Romance",2005,6.1,US
The Angry Red Planet,movie,"Adventure, Horror, Sci-Fi",1959,5.3,US
No Country for Old Men,movie,"Crime, Drama, Thriller",2007,8.2,"AT, AU, CA, CH, DE, FR, GB, IE, IT, US"
The Wilby Conspiracy,movie,"Action, Adventure, Drama",1975,6.4,US
Wild Chicks,movie,"Adventure, Family",2005,5.9,"AT, CH, DE"
Vampire's Kiss,movie,"Comedy, Crime, Fantasy",1988,6.1,BR
Van Helsing,movie,"Action, Adventure, Fantasy",2004,6.1,AU
Cloverfield,movie,"Action, Horror, Sci-Fi",2008,7.0,"AT, CA, CH, DE, FR, GB, IE, IT"
Coach Carter,movie,"Biography, Drama, Sport",2005,7.3,"AT, CA, CH, DE, FR, GB, IE, IT, US"
Zombie,movie,Horror,1979,6.8,"CA, US"
Rebound,movie,"Comedy, Family, Sport",2005,5.2,US
Running Scared,movie,"Action, Crime, Drama",2006,7.3,"AR, BR, CL, CO, MX"
Juno,movie,"Comedy, Drama",2007,7.4,"BR, CL, CO, MX"
Carrie,movie,"Horror, Mystery",1976,7.4,BR
Carrie,movie,"Drama, Horror, Sci-Fi",2002,5.4,"BR, CL, CO, MX"
There Will Be Blood,movie,Drama,2007,8.2,"AT, CA, CH, DE, FR, GB, IE, IT, US"
Sahara,movie,"Action, Adventure, Comedy",2005,6.1,US
Chicken Run,movie,"Adventure, Animation, Comedy",2000,7.1,AU
Brothers,movie,"Drama, Thriller, War",2009,7.1,"BR, CL, CO, MX"
Tropic Thunder,movie,"Action, Comedy, War",2008,7.1,AU
Titan A.E.,movie,"Action, Adventure, Animation",2000,6.6,US
